,0,1,2
180,37.40979217534201,-122.07427757772697,-20.159339088979205
181,37.409894843263174,-122.07402634456125,-4.891370879456367
182,37.4099350724669,-122.07386518536013,-28.171824669814427
183,37.40961178499065,-122.07347464400074,-14.174208721466531
184,37.40928932426725,-122.07310487647301,-20.048529289637315
185,37.40925369023049,-122.0729890589468,-25.147757546677823
186,37.40916130790683,-122.07264419758457,-17.46952795772329
187,37.40901245987956,-122.07237177798866,-7.511949513099425
188,37.4089659676692,-122.07217232838019,-28.605106185455035
189,37.409153102282005,-122.07208358343507,-28.8081034397157
190,37.40896576748394,-122.07193017036228,-24.556233934006745
191,37.408742623888266,-122.0715944428955,-12.089206133824641
192,37.408690716949046,-122.07130247069118,-5.297259033649748
193,37.40860823803244,-122.07120123523306,-24.338624548684365
194,37.408252263546714,-122.0708495191008,-4.1811195395677085
195,37.40810440329036,-122.0707043647499,11.875124743606513
196,37.40810567988448,-122.07075188475389,-14.793444680504592
197,37.40774031237864,-122.0705048099342,-16.32242729235244
198,37.40756506316758,-122.07048186969355,-8.366845663645769
199,37.40733519520456,-122.07024236774477,-9.779541310191155
200,37.39674667666815,-122.17883232241364,67.69807168857379
201,37.39678178293653,-122.17891219714878,61.8285162145784
202,37.3971506406971,-122.1792256584447,68.18935771174428
203,37.397228217803885,-122.17933213520995,84.74458660911972
204,37.39745001911416,-122.17953745013007,75.96892163118625
205,37.39787604454483,-122.1797791866369,79.75252413288102
206,37.39821140517134,-122.18014313425965,71.54106909716792
207,37.398179069612375,-122.18027580510264,61.84396579085803
208,37.398364653635575,-122.18047320552787,88.2610305911265
209,37.398761239289755,-122.18072983128536,76.85393557797434
210,37.398911807462746,-122.18095821758486,62.504426353755306
211,37.39887107752456,-122.18111610965279,80.55650433754008
212,37.399447192940116,-122.18148402544253,55.86669712479259
213,37.399662033367825,-122.18162506712117,56.50558320352858
214,37.3997259983414,-122.18184713756561,62.42705140614346
215,37.40018726532845,-122.18222913610478,67.0450786590307
216,37.40038189839822,-122.18249865346426,57.13258411795297
217,37.40072513491579,-122.18269380959991,76.00913068138269
218,37.400700292127986,-122.18271444647273,50.08641746431529
219,37.40091488843304,-122.18294651877748,69.69351766011863
220,37.40125812104673,-122.18326720445249,56.232978887764624
221,37.401289525543156,-122.18343137220948,58.08544710464598
222,37.401705989024805,-122.18364939902092,61.93718098052725
223,37.40198898682733,-122.18394342078706,56.1795825393426
224,37.40228284588676,-122.18416381402733,64.8663029525908
225,37.402183604415015,-122.18426611401144,76.74987921592657
226,37.40260018545203,-122.18470256359966,58.40240428776532
227,37.40293472364253,-122.18494118928695,62.579589714029325
228,37.402747755477776,-122.18490157884648,64.77433596929485
229,37.40334427550955,-122.18533905434529,58.656187125137535
230,37.40346086700356,-122.18544377253404,63.73545219201854
231,37.403732118437716,-122.18572437329185,72.46046664980058
232,37.40381387800147,-122.18589597868572,70.41465019508696
233,37.404111410290575,-122.18609327058388,61.47954653835362
234,37.40451096094894,-122.18654655343975,52.6387748756884
235,37.40464535729005,-122.18668204388526,69.8819181318592
236,37.40464865300844,-122.18676739757952,53.402850065557516
237,37.4047495316264,-122.18694041963222,70.95475879818407
238,37.40520348104759,-122.1873328857591,59.22325136655432
239,37.405276611175275,-122.18742820594969,56.11770474871825
240,37.405609396931354,-122.18787975486235,45.56819721462282
241,37.40577153451854,-122.18800269772899,69.23179129135315
242,37.40622137080771,-122.18812391283822,43.18114261928095
243,37.406337601412844,-122.18845314794252,47.67734500767696
244,37.406484188793094,-122.18874880606712,51.1111449001797
245,37.406557553324994,-122.18897270754107,43.05320618862379
246,37.406891045308,-122.1892287187024,42.09803043816567
247,37.40712196405984,-122.1894032712096,44.014307150924935
248,37.40732868052406,-122.18967277587045,54.84269607194922
249,37.4073744841612,-122.18983440621336,68.19750609005898
250,37.407637685474754,-122.1901554712473,65.81109566313485
251,37.40782139715002,-122.19053263164197,51.09374435771927
252,37.40780695258063,-122.19068279280545,64.91697944370135
253,37.40785140632573,-122.1909109003263,49.099942829397165
254,37.408025484865014,-122.19123724255476,43.99437112005699
255,37.40849882430968,-122.1917317139434,49.407073009972805
256,37.40840862427732,-122.19193411244638,39.82489704747388
257,37.408507656867556,-122.19225639552907,45.714205744858724
258,37.40872665179836,-122.19263812850834,52.60142820487515
259,37.408624248062324,-122.19286549908266,41.41092823905352
260,37.4089219566531,-122.1932828405875,26.80288693063094
261,37.40892030783748,-122.19360199780562,47.77157636251915
262,37.40919447674834,-122.19408489217278,41.92960269311223
263,37.40916093760996,-122.19431249147028,31.40194074763062
264,37.40940914329152,-122.19472105868266,34.00519529429638
265,37.40950083336743,-122.19504374514534,32.38172469603789
266,37.40933592028576,-122.19522053808163,43.61303501863045
267,37.40949790698888,-122.19563190219966,41.75480287863042
268,37.409815165250215,-122.19621993912205,34.93488053336342
269,37.40976447716884,-122.19636426192169,54.75184972448995
270,37.410071810755625,-122.19683128823553,53.19224263884254
271,37.410228091927785,-122.19712760537266,30.11461084964842
272,37.410121261807845,-122.19748557751953,33.96900530922063
273,37.41021213597752,-122.1977021294204,49.57382874874719
274,37.410419797361286,-122.19827639547027,26.208453246636584
275,37.410628492148035,-122.19856873122022,47.23720691658688
276,37.410836940923446,-122.19910301950782,30.229205927718205
277,37.41094236456456,-122.19935126575783,47.40947954325151
278,37.41094042747228,-122.19965619811906,55.49664539729146
279,37.41076649433747,-122.19986166695715,41.79057531774864
280,37.41110228120148,-122.20021251203069,51.440966284511504
281,37.41110403282433,-122.200694687753,28.62684812067508
282,37.41148291802093,-122.20103903449903,34.198253683446396
283,37.411494866798286,-122.20138634039577,40.65924969604751
284,37.41173203371712,-122.20179817163613,38.73416974047225
285,37.41186383458563,-122.20209926920832,37.98106410104432
286,37.41166343746667,-122.20242731005033,50.24614910249271
287,37.41186692225983,-122.20273765236104,55.785188898471354
288,37.41220197296946,-122.20323935648292,46.023420757770296
289,37.41219508254575,-122.20357011762327,50.937331767591616
290,37.412102366770775,-122.203770704094,47.70193680281876
291,37.412301278185744,-122.20421759330829,44.506750074513306
292,37.41225618209921,-122.20424450216854,64.3483465903427
293,37.412362363403524,-122.20471998800335,45.341685014357736
294,37.41278862115061,-122.20513132747351,48.568462092840086
295,37.41281939370475,-122.2052881763825,54.07452084942686
296,37.41303327704627,-122.20567833075748,49.696414705866616
297,37.413072071314446,-122.20613078065381,54.369141077124944
298,37.41291264140971,-122.20625162023802,60.34467065100657
299,37.4133262705526,-122.20678542616366,59.783520329933324
300,37.41318319961923,-122.20702127140633,72.77154391948451
301,37.413495078204456,-122.20736155624634,58.71079544710393
302,37.41340061470884,-122.2075355182248,51.28764051155819
303,37.41376267143269,-122.20796935428895,52.01283534426862
304,37.41385954513794,-122.2080478831715,71.57710985927926
305,37.41410342422651,-122.20845656362631,56.76897403598151
306,37.4141701751168,-122.20864277425088,76.33736891768636
307,37.41456801526533,-122.20884085409931,67.18060977186732
308,37.41454645405821,-122.2091476393051,77.52455156700918
309,37.41490190740381,-122.20945222217179,59.78671992405363
310,37.41501484270728,-122.20956398248778,76.05924492576425
311,37.415251563382675,-122.20974990686734,57.09434697188503
312,37.415362597605956,-122.21000937843336,55.94055750733702
313,37.4156345353984,-122.21016799622387,78.16239951782431
314,37.41566532254999,-122.21032524560408,74.91326952067156
315,37.416096084096104,-122.21062876057252,63.40177805735948
316,37.41620255055854,-122.21104855207386,54.27427100972353
317,37.41624453290125,-122.21098388024858,79.89809360994055
318,37.41647863332593,-122.21123379681818,69.00782221412378
319,37.41667153441971,-122.21145000331686,60.656383715791456
320,37.41718468142586,-122.21190506934981,77.78956623991223
321,37.41724148546992,-122.21205838960633,78.9179376860287
322,37.41743356430069,-122.21244156997524,70.56232148415741
323,37.41764093815061,-122.21270821593707,79.41127161404087
324,37.41766705518036,-122.21303892628269,63.10558426843652
325,37.417764056714745,-122.21320587981896,80.61556943914283
326,37.417988246848275,-122.21365331440569,65.24265483101247
327,37.41810167275517,-122.21403634609958,55.843896714947135
328,37.41831627423209,-122.21418437008478,71.3853534930943
329,37.41846783965926,-122.21450042967662,60.32440240924402
330,37.41857020563639,-122.21486067424397,71.05926342207427
331,37.41862340885848,-122.21522724435567,55.17771637021301
332,37.41845500091541,-122.21555783719005,56.32567537160144
333,37.418415502404514,-122.21579330149484,61.140020931649566
334,37.418671730045354,-122.21625413177873,51.640748806637504
335,37.41873449948366,-122.21665459693814,52.31188479189402
336,37.41867382329154,-122.21679778143823,47.71292389156935
337,37.418858103067336,-122.21719592751265,70.50304642031878
338,37.41891742534749,-122.21744789254058,62.07958339663336
339,37.419108865694106,-122.21789397880343,58.62398157296221
340,37.418876866061744,-122.21817178447597,75.79067161412796
341,37.41911429849458,-122.21834558342991,65.54614228938043
342,37.419057250889345,-122.21893556820221,54.660986542901995
343,37.419270269341915,-122.21910164675828,61.31281352867782
344,37.41901103330594,-122.21940885935514,62.95437144483535
345,37.41917123311692,-122.21983967585348,61.3314410780442
346,37.419533782840496,-122.22022692828375,55.107685072108076
347,37.419299310393356,-122.2204263969902,51.27381531031566
348,37.4194944268088,-122.22086346038434,56.17637468220801
349,37.41982339640069,-122.22124067265607,56.39044491769296
350,37.41995180024635,-122.22184934214444,57.1303211625475
351,37.4199010194826,-122.22213204438056,57.262298382780614
352,37.42001581780758,-122.22242071148551,56.311052701106775
353,37.42023038607067,-122.22254678968106,73.02440627516859
354,37.42028425829867,-122.22284895044294,54.561805674547685
355,37.42066212741731,-122.22314531654914,40.528592283526486
356,37.42086566317499,-122.22336585307757,59.78615970660564
357,37.421202160413856,-122.22375612943696,55.31360243746916
358,37.42107771098649,-122.22393079630896,50.85694670719205
359,37.4214896548261,-122.22435005253374,45.83817097454916
360,37.42147502802332,-122.2244451663945,44.33486245494067
361,37.4215402327081,-122.22468592270388,63.087858488223745
362,37.421833770443904,-122.22498221923767,64.57667096796557
363,37.42195855950472,-122.22521571292452,51.818239509068015
364,37.42212400093275,-122.22549927152166,65.01940731166225
365,37.42248330286734,-122.22587064436296,48.22393924891378
366,37.42249874906448,-122.22601957519055,51.58705832456612
367,37.42296835831106,-122.22642968972441,62.782000819662834
368,37.423134281833555,-122.22665053452579,60.215480311610094
369,37.42315525054077,-122.22689841431503,53.125577339800685
370,37.423453170402546,-122.22718803814783,45.45210551405402
371,37.42355649236592,-122.22741680834173,45.603062199992884
372,37.42381221766524,-122.22770359454415,64.92885692568079
373,37.423877389090606,-122.22794694047094,40.778189985359006
374,37.42401706485572,-122.22812914684106,47.08342796767985
375,37.4242815424601,-122.22843768846084,45.41945199968374
376,37.424478215749204,-122.22874470381014,61.59152566194859
377,37.424495451242905,-122.22897250763171,42.35131429132872
378,37.424908040695435,-122.2292559056754,47.49022945457888
379,37.42511407196971,-122.22946073684079,47.45531236346432
380,37.42527406468132,-122.22973942313521,54.51862649688511
381,37.425406583676164,-122.23004368228078,23.79802401546745
382,37.425654029648555,-122.23033559635704,67.71906994033971
383,37.42578946350068,-122.23054799702143,48.543475063098484
384,37.42578312274796,-122.23071126379524,51.85166371591715
385,37.426063288428566,-122.23107357196143,53.685740423227564
386,37.42617233958166,-122.23125437106974,59.44763041171756
387,37.42653932256456,-122.23143669334372,68.69257875651118
388,37.426814722969034,-122.23176812189104,38.988092721079504
389,37.42719299014808,-122.2320635688921,57.85160901965589
390,37.427122261070046,-122.23222535940329,57.95749059847255
391,37.42736280623964,-122.2325016262532,61.87961225364783
392,37.42728219274282,-122.23253186630464,55.22804917372218
393,37.427665137598495,-122.23279472519404,65.09911015855103
394,37.42784659697671,-122.2330421965509,52.68588301502604
395,37.428002652996256,-122.23331517517799,45.88071213349034
396,37.42844220059375,-122.23374310876028,59.431082875812756
397,37.4284623258133,-122.2338733591491,60.05073706400755
398,37.42843933428279,-122.23401550691943,51.01574249404766
399,37.4285660270347,-122.23421643983879,57.477434564089215
400,37.42869415583584,-122.23446068980194,66.37709159082715
401,37.42927370014236,-122.23487107368976,58.50195549686724
402,37.4294112848962,-122.23495105590753,58.71393461322821
403,37.42911758101324,-122.23503539275038,68.91201256931404
404,37.4293497945112,-122.23531974493083,66.83892440080946
405,37.42934675642067,-122.23544466834367,64.2552274923046
406,37.42986467735995,-122.2357723492345,74.5101015696041
407,37.42969482031205,-122.2357710142399,71.44328878309051
408,37.43004133615579,-122.23608504802151,74.25093505869413
409,37.430117912328456,-122.23629452221574,85.02642585119952
410,37.430011675857024,-122.23638444406816,84.6658857389902
411,37.43010256383683,-122.23655253300454,73.0988547649074
412,37.43062153964139,-122.2368819032277,79.81683244638711
413,37.43063813492976,-122.23708239574222,53.37505827146491
414,37.43065775089836,-122.23725743992564,74.5549113322554
415,37.43107676739695,-122.23752793458826,70.09293289751865
416,37.430975692635535,-122.23765544007594,77.87214282663119
417,37.431055357359256,-122.23775992522111,71.79794878145327
418,37.43147262512297,-122.23818688329796,62.2649448045099
419,37.431292885616095,-122.23819790463087,69.27566023834684
420,37.43170914874264,-122.23848103944837,82.65030043778465
421,37.431778739968834,-122.23872691844797,63.580354346694996
422,37.431840441250586,-122.23893172491144,83.95871329582032
423,37.43189702409538,-122.23898281717864,70.13988098188665
424,37.43243455866381,-122.23925396137876,55.59198141902169
425,37.43243052542963,-122.23947649114025,52.58740803798704
426,37.43241837287517,-122.2396499140886,72.3944650259145
427,37.43254433984671,-122.23978000507375,74.78677554834576
428,37.43290834549086,-122.24017479423921,82.24646451805333
429,37.4330602124265,-122.240307730423,76.47174032703167
430,37.43304470768519,-122.2404504118887,59.86259979574237
431,37.43354563919038,-122.24070223399211,77.24638247503572
432,37.433624398777866,-122.24088134784668,75.67971180868356
433,37.433763983834965,-122.24118516975038,68.94465354774499
434,37.43369132717442,-122.24128116120724,68.21004015944503
435,37.43409009182516,-122.24155144124238,69.54392630488852
436,37.43414173869293,-122.24168955613901,75.89552331485751
437,37.43448129100676,-122.24172561689088,72.0087871502664
438,37.43453729288249,-122.24195751139438,60.641635026483875
439,37.434577794070016,-122.24216638655558,65.49894035862037
440,37.434775056955516,-122.24249160892522,61.35609052634024
441,37.434863362112615,-122.24255698939764,73.46575806484117
442,37.43545259341759,-122.24288234898577,70.72487425545843
443,37.435369630490165,-122.24310251902676,60.75084960536251
444,37.435502038415244,-122.24332491278543,47.817557097633944
445,37.43573935697944,-122.24349240557768,56.87941265698748
446,37.43593805845829,-122.24372194316187,58.97279296274927
447,37.436198943793414,-122.24396343683682,73.1516830027337
448,37.43644052538328,-122.2441570951537,55.65384813898996
449,37.43670529296242,-122.24452825116671,76.21440096126943
450,37.436830699915504,-122.24458592484085,74.99336590978707
451,37.43692695958576,-122.2448793702023,78.5345076927065
452,37.43723348925993,-122.24522390387203,56.86733679605779
453,37.43735823841808,-122.24538584016797,59.435864770075696
454,37.437513917140194,-122.24556986478738,65.34022078260756
455,37.43788791185166,-122.24582935266936,69.02419772428698
456,37.43819338265777,-122.24622972843837,65.36635205680207
457,37.43841185011194,-122.24648938545984,67.13721435339426
458,37.43826060152773,-122.24641968701029,88.15314223443276
459,37.438369772102234,-122.24661600285823,87.3944297017231
460,37.43889319411401,-122.2470213811928,83.29988305563558
461,37.438933168197174,-122.24724734289589,85.45309491530264
462,37.43936596047173,-122.2475659289508,74.3346650254815
463,37.43943891012773,-122.24776940586072,87.60934876071079
464,37.43957737563234,-122.24787947701378,89.88290798853252
465,37.439791246254835,-122.24824186871713,91.13326448859418
466,37.43973313932391,-122.24827640536236,95.93624983403228
467,37.440187568770746,-122.24879891032539,78.57987430949512
468,37.44042131915645,-122.24888595132052,78.87167685025433
469,37.44030913063064,-122.24907521644501,94.44112062777418
470,37.440547381720634,-122.24940848953716,76.57539054636152
471,37.440604795307856,-122.24956153563403,90.78150510917447
472,37.44088700457884,-122.24981851635191,84.08876887577229
473,37.441254472586024,-122.25019969443495,73.86313564789393
474,37.44166267188133,-122.25046779939663,91.28304611332693
475,37.441645474864025,-122.2506700223592,76.67192937097084
476,37.44158071277286,-122.25085539925803,94.70100129506991
477,37.44201523019159,-122.25132269919649,84.47286999469489
478,37.44217003911347,-122.25146689791511,88.47981414527054
479,37.44224417334916,-122.25171450473086,107.67479422311204
480,37.44251469565922,-122.25192755177157,114.76876163063923
481,37.44290533244436,-122.25238361041248,112.04400063321228
482,37.44306795780858,-122.25257688308578,103.12631999393398
483,37.442946904794084,-122.25293863649685,104.23277535270044
484,37.44336327335986,-122.25325282296933,123.5038478027014
485,37.44355099525881,-122.25360443278996,117.77185928811156
486,37.443357511502356,-122.2538320445905,109.52695930044649
487,37.443725624988474,-122.2542456210453,110.01722792097881
488,37.443593701697296,-122.25443041159131,125.86094376005055
489,37.44378889944882,-122.25491717848652,105.74980308023368
490,37.44394014115953,-122.25537156579803,104.07548175597148
491,37.444058516760734,-122.2557640609039,117.24658377931704
492,37.444142503020196,-122.25614962392291,123.85870715794842
493,37.44409424403237,-122.25643566568384,128.80083287683703
494,37.444128620703516,-122.25662792330453,133.70234808454782
495,37.44428543447835,-122.2571907920598,115.41058215698617
496,37.444402669030985,-122.25759845747811,132.69266842304796
497,37.444388718622,-122.25802177376612,114.2461109633619
498,37.44451644742763,-122.25841281903796,113.90054832372493
499,37.44415608198674,-122.25858664167166,117.94608081900698
500,37.44442622583234,-122.25912445015648,135.47445285447182
501,37.44441822696549,-122.25946927395593,125.9648985259452
502,37.44418338109996,-122.25966498915619,143.63023424640164
503,37.44404983732986,-122.26003197699704,122.0454074290573
504,37.44399150990113,-122.26050527678629,137.3490229357025
505,37.444255214900195,-122.26090946601649,136.29501749355003
506,37.44409723423543,-122.26130946822806,120.39654360030424
507,37.44420052424717,-122.26159780901644,134.31749495634162
508,37.44397016035172,-122.2619889834742,129.98118878755892
509,37.443944161601706,-122.26226841564213,140.14134423115223
510,37.44403807892738,-122.26276356269405,133.6961640751748
