collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-06-11-US-MTV-1,Pixel4,1275933982446,37.4245496617,-122.0922824433,33.84,99.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933983446,37.4245496617,-122.0922824433,33.84,100.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933984446,37.4245496617,-122.0922824424,33.84,101.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933985446,37.4245496617,-122.0922824442,33.84,102.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933986446,37.4245496617,-122.0922824433,33.84,103.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933987446,37.4245496617,-122.0922824433,33.84,104.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933988446,37.4245496617,-122.0922824433,33.84,105.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933989446,37.4245496617,-122.0922824433,33.84,106.45,2.00,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933990446,37.4245496617,-122.0922824433,33.84,107.45,1.90,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933991446,37.4245496617,-122.0922824426,33.84,108.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933992446,37.4245496617,-122.0922824417,33.84,109.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933993446,37.4245496617,-122.0922824417,33.84,110.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933994446,37.4245496624,-122.0922824409,33.84,111.45,1.60,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933995446,37.4245496617,-122.0922824408,33.84,112.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933996446,37.4245496617,-122.0922824409,33.84,113.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933997446,37.4245496617,-122.0922824392,33.84,114.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933998446,37.4245496617,-122.0922824392,33.84,115.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275933999446,37.4245496617,-122.0922824400,33.84,116.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934000446,37.4245496617,-122.0922824400,33.84,117.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934001446,37.4245496617,-122.0922824383,33.84,118.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934002446,37.4245496617,-122.0922824383,33.84,119.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934003446,37.4245496617,-122.0922824383,33.84,120.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934004446,37.4245496617,-122.0922824383,33.84,121.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934005446,37.4245496617,-122.0922824383,33.84,122.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934006446,37.4245496617,-122.0922824383,33.84,123.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934007446,37.4245496617,-122.0922824383,33.84,124.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934008446,37.4245496617,-122.0922824376,33.84,125.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934009446,37.4245496617,-122.0922824367,33.84,126.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934010446,37.4245496624,-122.0922824383,33.84,127.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934011446,37.4245496617,-122.0922824383,33.84,128.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934012446,37.4245496617,-122.0922824383,33.84,129.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934013446,37.4245496617,-122.0922824376,33.84,130.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934014446,37.4245496624,-122.0922824391,33.84,131.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934015446,37.4245496626,-122.0922824383,33.84,132.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934016446,37.4245496617,-122.0922824383,33.84,133.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934017446,37.4245496633,-122.0922824383,33.84,134.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934018446,37.4245496624,-122.0922824376,33.84,135.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934019446,37.4245496633,-122.0922824367,33.84,136.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934020446,37.4245496626,-122.0922824374,33.84,137.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934021446,37.4245496624,-122.0922824376,33.84,138.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934022446,37.4245496633,-122.0922824376,33.84,139.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934023446,37.4245496633,-122.0922824367,33.84,140.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934024446,37.4245496633,-122.0922824367,33.84,141.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934025446,37.4245496633,-122.0922824367,33.84,142.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934026446,37.4245496633,-122.0922824367,33.84,143.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934027446,37.4245496624,-122.0922824367,33.84,144.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934028446,37.4245496633,-122.0922824359,33.84,145.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934029446,37.4245496633,-122.0922824359,33.84,146.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934030446,37.4245496633,-122.0922824350,33.84,147.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934031446,37.4245496633,-122.0922824350,33.84,148.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934032446,37.4245496633,-122.0922824350,33.84,149.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934033446,37.4245496633,-122.0922824350,33.84,150.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934034446,37.4245496624,-122.0922824350,33.84,151.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934035446,37.4245496633,-122.0922824350,33.84,152.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934036446,37.4245496633,-122.0922824350,33.84,153.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934037446,37.4245496626,-122.0922824350,33.84,154.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934038446,37.4245496624,-122.0922824350,33.84,155.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934039446,37.4245496626,-122.0922824333,33.84,156.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934040446,37.4245496624,-122.0922824342,33.84,157.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934041446,37.4245496633,-122.0922824342,33.84,158.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934042446,37.4245496624,-122.0922824350,33.84,159.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934043446,37.4245496626,-122.0922824333,33.84,160.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934044446,37.4245496633,-122.0922824333,33.84,161.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934045446,37.4245496626,-122.0922824333,33.84,162.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934046446,37.4245496624,-122.0922824333,33.84,163.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934047446,37.4245496633,-122.0922824333,33.84,164.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934048446,37.4245496633,-122.0922824326,33.84,165.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934049446,37.4245496626,-122.0922824317,33.84,166.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934050446,37.4245496617,-122.0922824333,33.84,167.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934051446,37.4245496624,-122.0922824326,33.84,168.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934052446,37.4245496626,-122.0922824333,33.84,169.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934053446,37.4245496617,-122.0922824317,33.84,170.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934054446,37.4245496633,-122.0922824317,33.84,171.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934055446,37.4245496617,-122.0922824317,33.84,172.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934056446,37.4245496633,-122.0922824317,33.84,173.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934057446,37.4245496633,-122.0922824317,33.84,174.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934058446,37.4245496633,-122.0922824317,33.84,175.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934059446,37.4245496633,-122.0922824317,33.84,176.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934060446,37.4245496633,-122.0922824317,33.84,177.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934061446,37.4245496633,-122.0922824309,33.84,178.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934062446,37.4245496633,-122.0922824317,33.84,179.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934063446,37.4245496633,-122.0922824309,33.84,180.45,1.40,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934064446,37.4245496633,-122.0922824308,33.84,181.45,1.55,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934065446,37.4245496847,-122.0922824037,33.84,182.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934066446,37.4245497300,-122.0922822850,33.85,183.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934067446,37.4245497317,-122.0922822817,33.84,184.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934068446,37.4245497317,-122.0922822767,33.84,185.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934069446,37.4245497324,-122.0922822709,33.84,186.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934070446,37.4245497326,-122.0922822650,33.84,187.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934071446,37.4245497324,-122.0922822592,33.84,188.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934072446,37.4245497333,-122.0922822500,33.84,189.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934073446,37.4245497326,-122.0922822426,33.84,190.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934074446,37.4245497317,-122.0922822350,33.84,191.45,1.70,0.00,0.00,202.90
2020-06-11-US-MTV-1,Pixel4,1275934075446,37.4245496112,-122.0922822426,33.85,192.45,1.70,0.00,0.10,202.90
2020-06-11-US-MTV-1,Pixel4,1275934076446,37.4245471355,-122.0922832197,33.87,193.45,1.80,0.00,0.49,202.45
2020-06-11-US-MTV-1,Pixel4,1275934077446,37.4245400133,-122.0922845023,33.87,194.45,2.45,0.00,1.21,198.48
2020-06-11-US-MTV-1,Pixel4,1275934078446,37.4245260446,-122.0922839871,33.86,195.45,4.98,0.00,1.98,188.40
2020-06-11-US-MTV-1,Pixel4,1275934079446,37.4245058335,-122.0922769343,33.85,196.45,7.30,0.00,2.77,172.33
2020-06-11-US-MTV-1,Pixel4,1275934080446,37.4244819766,-122.0922581964,33.81,197.45,5.07,0.00,3.60,152.98
2020-06-11-US-MTV-1,Pixel4,1275934081446,37.4244573159,-122.0922262699,33.78,198.45,2.20,0.00,4.37,137.14
2020-06-11-US-MTV-1,Pixel4,1275934082446,37.4244321092,-122.0921853188,33.76,199.45,2.00,0.00,4.81,128.74
2020-06-11-US-MTV-1,Pixel4,1275934083446,37.4244108004,-122.0921385303,33.74,200.45,1.95,0.00,4.53,121.82
2020-06-11-US-MTV-1,Pixel4,1275934084446,37.4243942407,-122.0920986231,33.79,201.45,2.00,0.00,3.70,118.66
2020-06-11-US-MTV-1,Pixel4,1275934085446,37.4243818375,-122.0920606519,33.85,202.45,2.00,0.00,3.70,112.44
2020-06-11-US-MTV-1,Pixel4,1275934086446,37.4243761188,-122.0920188253,33.91,203.45,1.90,0.00,4.04,101.10
2020-06-11-US-MTV-1,Pixel4,1275934087446,37.4243789018,-122.0919709381,33.94,204.45,2.10,0.00,4.65,86.42
2020-06-11-US-MTV-1,Pixel4,1275934088446,37.4243937761,-122.0919187916,34.00,205.45,2.60,0.00,5.32,70.56
2020-06-11-US-MTV-1,Pixel4,1275934089446,37.4244200397,-122.0918651655,34.06,206.45,2.60,0.00,6.01,58.15
2020-06-11-US-MTV-1,Pixel4,1275934090446,37.4244582081,-122.0918127062,34.16,207.45,2.60,0.00,6.71,46.75
2020-06-11-US-MTV-1,Pixel4,1275934091446,37.4245082003,-122.0917665183,34.26,208.45,7.16,0.00,7.15,34.99
2020-06-11-US-MTV-1,Pixel4,1275934092446,37.4245637699,-122.0917285652,34.41,209.45,57.95,0.00,6.79,28.72
2020-06-11-US-MTV-1,Pixel4,1275934093446,37.4246141608,-122.0917007126,34.50,210.45,112.76,0.00,5.43,23.81
2020-06-11-US-MTV-1,Pixel4,1275934094446,37.4246550019,-122.0916806206,34.55,211.45,111.20,0.00,4.33,22.40
2020-06-11-US-MTV-1,Pixel4,1275934095446,37.4246877591,-122.0916609085,34.58,212.45,61.59,0.00,3.86,27.70
2020-06-11-US-MTV-1,Pixel4,1275934096446,37.4247136144,-122.0916294958,34.58,213.45,108.28,0.00,3.93,45.46
2020-06-11-US-MTV-1,Pixel4,1275934097446,37.4247272957,-122.0915820891,34.61,214.45,242.55,0.00,4.70,72.38
2020-06-11-US-MTV-1,Pixel4,1275934098446,37.4247228886,-122.0915174966,34.61,215.45,135.46,0.00,6.42,98.67
2020-06-11-US-MTV-1,Pixel4,1275934099446,37.4247006238,-122.0914374733,34.56,216.45,3.69,0.00,8.33,112.62
2020-06-11-US-MTV-1,Pixel4,1275934100446,37.4246664601,-122.0913420688,34.53,217.45,5.59,0.00,10.07,116.48
2020-06-11-US-MTV-1,Pixel4,1275934101446,37.4246212795,-122.0912335843,34.51,218.45,9.62,0.00,11.52,119.84
2020-06-11-US-MTV-1,Pixel4,1275934102446,37.4245667658,-122.0911143862,34.52,219.45,10.62,0.00,12.75,121.45
2020-06-11-US-MTV-1,Pixel4,1275934103446,37.4245043831,-122.0909868917,34.54,220.45,296.41,0.00,13.53,123.74
2020-06-11-US-MTV-1,Pixel4,1275934104446,37.4244343953,-122.0908602484,34.57,221.45,655.30,0.00,13.71,127.44
2020-06-11-US-MTV-1,Pixel4,1275934105446,37.4243576494,-122.0907394621,34.61,222.45,517.79,0.00,13.56,131.38
2020-06-11-US-MTV-1,Pixel4,1275934106446,37.4242760916,-122.0906284006,34.60,223.45,194.47,0.00,13.02,135.48
2020-06-11-US-MTV-1,Pixel4,1275934107446,37.4241934032,-122.0905310345,34.52,224.45,6.09,0.00,12.04,139.54
2020-06-11-US-MTV-1,Pixel4,1275934108446,37.4241152807,-122.0904468832,34.43,225.45,6.06,0.00,10.68,141.48
2020-06-11-US-MTV-1,Pixel4,1275934109446,37.4240437479,-122.0903814417,34.35,226.45,4.85,0.00,8.91,147.38
2020-06-11-US-MTV-1,Pixel4,1275934110446,37.4239803557,-122.0903372997,34.29,227.45,95.59,0.00,7.11,154.21
2020-06-11-US-MTV-1,Pixel4,1275934111446,37.4239277911,-122.0903142011,34.25,228.45,118.30,0.00,5.05,164.41
2020-06-11-US-MTV-1,Pixel4,1275934112446,37.4238914327,-122.0903077234,34.24,229.45,9.28,0.00,3.14,173.32
2020-06-11-US-MTV-1,Pixel4,1275934113446,37.4238645327,-122.0903074657,34.27,230.45,11.70,0.00,2.88,180.07
2020-06-11-US-MTV-1,Pixel4,1275934114446,37.4238322729,-122.0903141992,34.26,231.45,11.70,0.00,4.47,190.84
2020-06-11-US-MTV-1,Pixel4,1275934115446,37.4237879532,-122.0903419944,34.20,232.45,11.70,0.00,6.14,210.96
2020-06-11-US-MTV-1,Pixel4,1275934116446,37.4237457887,-122.0904015975,34.20,233.45,10.91,0.00,7.79,233.73
2020-06-11-US-MTV-1,Pixel4,1275934117446,37.4237083005,-122.0904888692,34.21,234.45,10.55,0.00,9.66,244.15
2020-06-11-US-MTV-1,Pixel4,1275934118446,37.4236657094,-122.0905950041,34.21,235.45,6.19,0.00,11.34,244.75
2020-06-11-US-MTV-1,Pixel4,1275934119446,37.4236173489,-122.0907175598,34.13,236.45,0.00,0.00,12.83,244.35
2020-06-11-US-MTV-1,Pixel4,1275934120446,37.4235590358,-122.0908507783,34.08,237.45,0.00,0.00,14.09,240.42
2020-06-11-US-MTV-1,Pixel4,1275934121446,37.4234842174,-122.0909866561,33.93,238.45,0.00,0.00,15.22,233.88
2020-06-11-US-MTV-1,Pixel4,1275934122446,37.4233912209,-122.0911200334,33.76,239.45,4.46,0.00,16.20,227.47
2020-06-11-US-MTV-1,Pixel4,1275934123446,37.4232830251,-122.0912492798,33.57,240.45,8.86,0.00,16.95,222.92
2020-06-11-US-MTV-1,Pixel4,1275934124446,37.4231625620,-122.0913698356,33.44,241.45,8.59,0.00,17.36,217.22
2020-06-11-US-MTV-1,Pixel4,1275934125446,37.4230297621,-122.0914772282,33.41,242.45,10.00,0.00,17.82,211.82
2020-06-11-US-MTV-1,Pixel4,1275934126446,37.4228862647,-122.0915717077,33.58,243.45,10.00,0.00,18.16,206.92
2020-06-11-US-MTV-1,Pixel4,1275934127446,37.4227363475,-122.0916560631,33.90,244.45,10.00,0.00,18.37,204.41
2020-06-11-US-MTV-1,Pixel4,1275934128446,37.4225827016,-122.0917358085,34.47,245.45,8.91,0.00,18.62,203.40
2020-06-11-US-MTV-1,Pixel4,1275934129446,37.4224271528,-122.0918153199,35.29,246.45,7.35,0.00,18.73,203.40
2020-06-11-US-MTV-1,Pixel4,1275934130446,37.4222709469,-122.0918960645,36.22,247.45,7.00,0.00,18.73,203.95
2020-06-11-US-MTV-1,Pixel4,1275934131446,37.4221159590,-122.0919793442,37.20,248.45,7.00,0.00,18.67,204.75
2020-06-11-US-MTV-1,Pixel4,1275934132446,37.4219624036,-122.0920639416,38.36,249.45,5.02,0.00,18.57,205.00
2020-06-11-US-MTV-1,Pixel4,1275934133446,37.4218091695,-122.0921486782,39.31,250.45,3.59,0.00,18.62,205.00
2020-06-11-US-MTV-1,Pixel4,1275934134446,37.4216549158,-122.0922340917,40.01,251.45,3.22,0.00,18.80,205.15
2020-06-11-US-MTV-1,Pixel4,1275934135446,37.4214994492,-122.0923188292,40.59,252.45,1.10,0.00,18.70,204.15
2020-06-11-US-MTV-1,Pixel4,1275934136446,37.4213453234,-122.0923991557,41.01,253.45,1.35,0.00,18.31,203.80
2020-06-11-US-MTV-1,Pixel4,1275934137446,37.4211943664,-122.0924788188,41.19,254.45,1.80,0.00,17.98,204.25
2020-06-11-US-MTV-1,Pixel4,1275934138446,37.4210470218,-122.0925581651,41.15,255.45,1.45,0.00,17.57,204.55
2020-06-11-US-MTV-1,Pixel4,1275934139446,37.4209042357,-122.0926352351,40.94,256.45,1.00,0.00,16.93,204.40
2020-06-11-US-MTV-1,Pixel4,1275934140446,37.4207670999,-122.0927084463,40.55,257.45,1.00,0.00,16.08,204.10
2020-06-11-US-MTV-1,Pixel4,1275934141446,37.4206374475,-122.0927765520,40.02,258.45,1.25,0.00,15.13,203.75
2020-06-11-US-MTV-1,Pixel4,1275934142446,37.4205159321,-122.0928393625,39.38,259.45,1.50,0.00,14.02,203.50
2020-06-11-US-MTV-1,Pixel4,1275934143446,37.4204050011,-122.0928957464,38.74,260.45,1.30,0.00,12.53,203.20
2020-06-11-US-MTV-1,Pixel4,1275934144446,37.4203069363,-122.0929448156,38.08,261.45,1.10,0.00,10.86,202.90
2020-06-11-US-MTV-1,Pixel4,1275934145446,37.4202239681,-122.0929862614,37.53,262.45,1.30,0.00,8.98,202.90
2020-06-11-US-MTV-1,Pixel4,1275934146446,37.4201558184,-122.0930201278,37.09,263.45,1.20,0.00,7.29,202.80
2020-06-11-US-MTV-1,Pixel4,1275934147446,37.4201021971,-122.0930464443,36.80,264.45,1.20,0.00,5.44,202.70
2020-06-11-US-MTV-1,Pixel4,1275934148446,37.4200652823,-122.0930645265,36.61,265.45,1.40,0.00,3.35,202.60
2020-06-11-US-MTV-1,Pixel4,1275934149446,37.4200449634,-122.0930746308,36.52,266.45,1.30,0.00,1.58,202.80
2020-06-11-US-MTV-1,Pixel4,1275934150446,37.4200374282,-122.0930784555,36.50,267.45,1.25,0.00,0.26,203.00
