collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-05-21-US-MTV-2,Pixel4,1274131394434,37.6289276545,-122.4262948525,65.37,94.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131395434,37.6289279067,-122.4262949683,65.38,95.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131396434,37.6289279489,-122.4262949889,65.38,96.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131397434,37.6289279306,-122.4262949867,65.38,97.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131398434,37.6289280195,-122.4262950478,65.38,98.43,2.40,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131399434,37.6289280611,-122.4262950689,65.39,99.43,2.40,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131400434,37.6289280956,-122.4262950795,65.39,100.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131401434,37.6289281206,-122.4262950922,65.39,101.43,2.50,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131402434,37.6289281478,-122.4262951011,65.39,102.43,2.60,0.00,0.00,154.30
2020-05-21-US-MTV-2,Pixel4,1274131403434,37.6289277462,-122.4262948194,65.39,103.43,2.70,0.00,0.17,154.30
2020-05-21-US-MTV-2,Pixel4,1274131404434,37.6289242286,-122.4262924501,65.40,104.43,7.17,0.00,0.91,153.87
2020-05-21-US-MTV-2,Pixel4,1274131405434,37.6289121288,-122.4262839739,65.42,105.43,13.10,0.00,2.33,152.30
2020-05-21-US-MTV-2,Pixel4,1274131406434,37.6288871812,-122.4262653206,65.46,106.43,24.92,0.00,4.07,149.73
2020-05-21-US-MTV-2,Pixel4,1274131407434,37.6288511806,-122.4262365297,65.53,107.43,40.30,0.00,5.28,147.37
2020-05-21-US-MTV-2,Pixel4,1274131408434,37.6288074499,-122.4261998761,65.61,108.43,40.30,0.00,6.36,146.30
2020-05-21-US-MTV-2,Pixel4,1274131409434,37.6287568600,-122.4261584028,65.69,109.43,40.30,0.00,6.84,147.17
2020-05-21-US-MTV-2,Pixel4,1274131410434,37.6287026181,-122.4261190758,65.77,110.43,24.34,0.00,7.12,150.84
2020-05-21-US-MTV-2,Pixel4,1274131411434,37.6286415854,-122.4260803850,65.83,111.43,3.80,0.00,8.01,153.53
2020-05-21-US-MTV-2,Pixel4,1274131412434,37.6285734472,-122.4260388156,65.89,112.43,4.00,0.00,8.61,154.10
2020-05-21-US-MTV-2,Pixel4,1274131413434,37.6285034229,-122.4259968790,65.97,113.43,4.00,0.00,8.54,154.50
2020-05-21-US-MTV-2,Pixel4,1274131414434,37.6284342291,-122.4259554585,66.05,114.43,4.00,0.00,8.49,154.47
2020-05-21-US-MTV-2,Pixel4,1274131415434,37.6283655060,-122.4259140107,66.11,115.43,3.90,0.00,8.44,154.30
2020-05-21-US-MTV-2,Pixel4,1274131416434,37.6282981506,-122.4258720164,66.19,116.43,3.27,0.00,8.28,152.73
2020-05-21-US-MTV-2,Pixel4,1274131417434,37.6282317146,-122.4258255158,66.29,117.43,3.47,0.00,8.83,150.23
2020-05-21-US-MTV-2,Pixel4,1274131418434,37.6281616836,-122.4257717750,66.39,118.43,4.80,0.00,9.16,147.83
2020-05-21-US-MTV-2,Pixel4,1274131419434,37.6280925667,-122.4257162855,66.46,119.43,4.80,0.00,9.00,147.50
2020-05-21-US-MTV-2,Pixel4,1274131420434,37.6280260111,-122.4256611660,66.57,120.43,4.80,0.00,8.63,145.93
2020-05-21-US-MTV-2,Pixel4,1274131421434,37.6279633035,-122.4256065975,66.67,121.43,4.80,0.00,8.33,145.43
2020-05-21-US-MTV-2,Pixel4,1274131422434,37.6278979454,-122.4255536709,66.76,122.43,4.37,0.00,9.02,148.24
2020-05-21-US-MTV-2,Pixel4,1274131423434,37.6278317166,-122.4255063057,66.82,123.43,3.90,0.00,7.42,150.93
2020-05-21-US-MTV-2,Pixel4,1274131424434,37.6277815478,-122.4254731925,66.86,124.43,3.90,0.00,5.13,152.43
2020-05-21-US-MTV-2,Pixel4,1274131425434,37.6277498511,-122.4254530165,66.90,125.43,3.90,0.00,2.74,153.10
2020-05-21-US-MTV-2,Pixel4,1274131426434,37.6277354051,-122.4254440423,66.93,126.43,3.70,0.00,1.15,153.30
2020-05-21-US-MTV-2,Pixel4,1274131427434,37.6277299568,-122.4254406382,66.93,127.43,3.70,0.00,0.19,153.40
2020-05-21-US-MTV-2,Pixel4,1274131428434,37.6277298389,-122.4254405417,66.94,128.43,2.93,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131429434,37.6277298400,-122.4254405400,66.94,129.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131430434,37.6277298400,-122.4254405389,66.94,130.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131431434,37.6277298845,-122.4254404777,66.95,131.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131432434,37.6277299267,-122.4254404444,66.95,132.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131433434,37.6277299356,-122.4254404483,66.95,133.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131434434,37.6277299528,-122.4254404417,66.95,134.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131435434,37.6277299533,-122.4254404417,66.95,135.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131436434,37.6277299533,-122.4254404417,66.95,136.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131437434,37.6277299533,-122.4254404417,66.95,137.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131438434,37.6277299528,-122.4254404417,66.95,138.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131439434,37.6277299517,-122.4254404417,66.95,139.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131440434,37.6277299517,-122.4254404417,66.95,140.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131441434,37.6277299522,-122.4254404422,66.95,141.43,1.70,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131442434,37.6277299500,-122.4254404361,66.95,142.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131443434,37.6277299489,-122.4254404261,66.95,143.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131444434,37.6277299500,-122.4254404028,66.96,144.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131445434,37.6277299544,-122.4254403883,66.96,145.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131446434,37.6277299572,-122.4254403744,66.96,146.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131447434,37.6277299650,-122.4254403567,66.96,147.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131448434,37.6277299767,-122.4254403467,66.97,148.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131449434,37.6277299906,-122.4254403433,66.97,149.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131450434,37.6277300050,-122.4254403500,66.97,150.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131451434,37.6277300288,-122.4254403805,66.97,151.43,1.60,0.00,0.00,153.40
2020-05-21-US-MTV-2,Pixel4,1274131452434,37.6277282071,-122.4254392681,66.98,152.43,1.60,0.00,0.72,153.40
2020-05-21-US-MTV-2,Pixel4,1274131453434,37.6277163275,-122.4254314719,67.00,153.43,1.60,0.00,2.37,152.63
2020-05-21-US-MTV-2,Pixel4,1274131454434,37.6276926866,-122.4254108018,67.03,154.43,1.60,0.00,3.96,145.23
2020-05-21-US-MTV-2,Pixel4,1274131455434,37.6276654462,-122.4253739241,67.06,155.43,1.60,0.00,5.08,132.12
2020-05-21-US-MTV-2,Pixel4,1274131456434,37.6276412309,-122.4253191263,67.05,156.43,1.60,0.00,6.21,116.86
2020-05-21-US-MTV-2,Pixel4,1274131457434,37.6276274811,-122.4252459778,66.99,157.43,1.60,0.00,7.29,100.02
2020-05-21-US-MTV-2,Pixel4,1274131458434,37.6276318938,-122.4251594850,66.83,158.43,1.60,0.00,8.27,81.65
2020-05-21-US-MTV-2,Pixel4,1274131459434,37.6276591612,-122.4250678750,66.62,159.43,1.70,0.00,9.26,66.40
2020-05-21-US-MTV-2,Pixel4,1274131460434,37.6276984430,-122.4249678647,66.43,160.43,1.90,0.00,10.53,63.27
2020-05-21-US-MTV-2,Pixel4,1274131461434,37.6277443982,-122.4248548216,66.23,161.43,1.90,0.00,11.87,62.80
2020-05-21-US-MTV-2,Pixel4,1274131462434,37.6277952482,-122.4247293447,65.92,162.43,3.84,0.00,12.83,63.00
2020-05-21-US-MTV-2,Pixel4,1274131463434,37.6278479733,-122.4245980678,65.46,163.43,6.40,0.00,13.14,63.33
2020-05-21-US-MTV-2,Pixel4,1274131464434,37.6278997540,-122.4244621826,64.87,164.43,6.40,0.00,13.44,64.83
2020-05-21-US-MTV-2,Pixel4,1274131465434,37.6279504011,-122.4243210584,63.94,165.43,6.40,0.00,13.82,66.07
2020-05-21-US-MTV-2,Pixel4,1274131466434,37.6279959102,-122.4241771726,62.92,166.43,6.40,0.00,13.41,70.44
2020-05-21-US-MTV-2,Pixel4,1274131467434,37.6280244637,-122.4240312108,61.91,167.43,6.40,0.00,13.17,80.11
2020-05-21-US-MTV-2,Pixel4,1274131468434,37.6280299213,-122.4238804242,60.90,168.43,6.30,0.00,13.39,91.77
2020-05-21-US-MTV-2,Pixel4,1274131469434,37.6280128918,-122.4237263854,59.88,169.43,8.80,0.00,13.91,101.54
2020-05-21-US-MTV-2,Pixel4,1274131470434,37.6279775614,-122.4235719967,58.86,170.43,34.47,0.00,14.35,107.43
2020-05-21-US-MTV-2,Pixel4,1274131471434,37.6279393378,-122.4234157715,57.84,171.43,36.06,0.00,14.51,104.83
2020-05-21-US-MTV-2,Pixel4,1274131472434,37.6279179488,-122.4232549076,56.90,172.43,0.00,0.00,14.46,95.46
2020-05-21-US-MTV-2,Pixel4,1274131473434,37.6279170038,-122.4230915973,55.97,173.43,0.00,0.00,14.25,87.19
2020-05-21-US-MTV-2,Pixel4,1274131474434,37.6279348866,-122.4229420423,55.28,174.43,0.00,0.00,12.48,77.16
2020-05-21-US-MTV-2,Pixel4,1274131475434,37.6279671658,-122.4228206007,54.81,175.43,0.00,0.00,10.10,68.70
2020-05-21-US-MTV-2,Pixel4,1274131476434,37.6279991238,-122.4227309715,54.57,176.43,5.98,0.00,7.25,65.23
2020-05-21-US-MTV-2,Pixel4,1274131477434,37.6280210203,-122.4226724069,54.47,177.43,7.82,0.00,4.25,64.70
2020-05-21-US-MTV-2,Pixel4,1274131478434,37.6280331513,-122.4226401168,54.46,178.43,0.00,0.00,2.04,64.70
2020-05-21-US-MTV-2,Pixel4,1274131479434,37.6280374219,-122.4226286164,54.47,179.43,0.00,0.00,0.77,64.80
2020-05-21-US-MTV-2,Pixel4,1274131480434,37.6280421015,-122.4226159794,54.48,180.43,0.00,0.00,2.08,64.80
2020-05-21-US-MTV-2,Pixel4,1274131481434,37.6280545368,-122.4225829085,54.48,181.43,0.00,0.00,4.34,64.70
2020-05-21-US-MTV-2,Pixel4,1274131482434,37.6280752932,-122.4225279364,54.46,182.43,0.63,0.00,6.35,64.50
2020-05-21-US-MTV-2,Pixel4,1274131483434,37.6281038067,-122.4224528179,54.39,183.43,1.50,0.00,8.35,64.40
2020-05-21-US-MTV-2,Pixel4,1274131484434,37.6281400757,-122.4223569984,54.17,184.43,1.50,0.00,10.31,64.37
2020-05-21-US-MTV-2,Pixel4,1274131485434,37.6281842281,-122.4222436899,53.98,185.43,1.50,0.00,11.92,62.86
2020-05-21-US-MTV-2,Pixel4,1274131486434,37.6282403246,-122.4221237158,53.86,186.43,1.60,0.00,12.57,57.06
2020-05-21-US-MTV-2,Pixel4,1274131487434,37.6283095224,-122.4220093942,53.63,187.43,1.63,0.00,12.88,49.49
2020-05-21-US-MTV-2,Pixel4,1274131488434,37.6283943826,-122.4219080731,53.27,188.43,5.47,0.00,13.34,39.49
2020-05-21-US-MTV-2,Pixel4,1274131489434,37.6284959031,-122.4218226627,52.69,189.43,11.60,0.00,13.86,30.19
2020-05-21-US-MTV-2,Pixel4,1274131490434,37.6286100122,-122.4217562076,52.05,190.43,7.46,0.00,14.15,22.03
2020-05-21-US-MTV-2,Pixel4,1274131491434,37.6287287133,-122.4216990843,51.43,191.43,0.00,0.00,14.04,21.50
2020-05-21-US-MTV-2,Pixel4,1274131492434,37.6288433420,-122.4216332559,50.85,192.43,0.00,0.00,13.89,26.77
2020-05-21-US-MTV-2,Pixel4,1274131493434,37.6289496673,-122.4215492703,50.33,193.43,0.00,0.00,13.89,35.87
2020-05-21-US-MTV-2,Pixel4,1274131494434,37.6290419488,-122.4214425065,49.99,194.43,1.50,0.00,13.84,47.11
2020-05-21-US-MTV-2,Pixel4,1274131495434,37.6291161235,-122.4213142110,49.76,195.43,2.87,0.00,14.16,57.94
2020-05-21-US-MTV-2,Pixel4,1274131496434,37.6291783277,-122.4211706212,49.59,196.43,2.30,0.00,14.51,62.73
2020-05-21-US-MTV-2,Pixel4,1274131497434,37.6292372850,-122.4210236149,49.42,197.43,2.60,0.00,14.51,63.00
2020-05-21-US-MTV-2,Pixel4,1274131498434,37.6292967525,-122.4208781975,49.27,198.43,2.40,0.00,14.30,62.50
2020-05-21-US-MTV-2,Pixel4,1274131499434,37.6293550452,-122.4207361891,49.12,199.43,2.20,0.00,13.82,62.93
2020-05-21-US-MTV-2,Pixel4,1274131500434,37.6294081369,-122.4206017425,48.98,200.43,2.10,0.00,12.57,63.80
2020-05-21-US-MTV-2,Pixel4,1274131501434,37.6294546438,-122.4204814554,48.92,201.43,3.10,0.00,11.01,63.80
2020-05-21-US-MTV-2,Pixel4,1274131502434,37.6294958585,-122.4203760294,48.86,202.43,4.70,0.00,9.67,63.57
2020-05-21-US-MTV-2,Pixel4,1274131503434,37.6295315612,-122.4202872622,48.80,203.43,4.80,0.00,7.71,62.80
2020-05-21-US-MTV-2,Pixel4,1274131504434,37.6295566049,-122.4202259509,48.73,204.43,4.80,0.00,4.37,62.63
2020-05-21-US-MTV-2,Pixel4,1274131505434,37.6295684100,-122.4201969086,48.70,205.43,4.80,0.00,1.68,62.73
2020-05-21-US-MTV-2,Pixel4,1274131506434,37.6295732465,-122.4201849837,48.70,206.43,3.83,0.00,1.15,62.80
2020-05-21-US-MTV-2,Pixel4,1274131507434,37.6295806360,-122.4201665532,48.70,207.43,3.80,0.00,2.80,62.90
2020-05-21-US-MTV-2,Pixel4,1274131508434,37.6295964735,-122.4201270054,48.66,208.43,5.30,0.00,5.01,63.03
2020-05-21-US-MTV-2,Pixel4,1274131509434,37.6296201623,-122.4200668792,48.56,209.43,5.83,0.00,6.74,63.63
2020-05-21-US-MTV-2,Pixel4,1274131510434,37.6296499072,-122.4199900282,48.51,210.43,9.14,0.00,8.44,63.70
2020-05-21-US-MTV-2,Pixel4,1274131511434,37.6296865272,-122.4198964885,48.50,211.43,7.16,0.00,9.86,63.80
2020-05-21-US-MTV-2,Pixel4,1274131512434,37.6297268825,-122.4197918161,48.52,212.43,0.00,0.00,10.58,64.13
2020-05-21-US-MTV-2,Pixel4,1274131513434,37.6297695470,-122.4196815636,48.43,213.43,0.00,0.00,11.10,63.33
2020-05-21-US-MTV-2,Pixel4,1274131514434,37.6298191855,-122.4195661559,48.22,214.43,0.00,0.00,12.12,60.26
2020-05-21-US-MTV-2,Pixel4,1274131515434,37.6298795004,-122.4194448806,47.99,215.43,0.00,0.00,13.20,56.50
2020-05-21-US-MTV-2,Pixel4,1274131516434,37.6299504910,-122.4193197375,47.76,216.43,0.00,0.00,13.79,52.83
2020-05-21-US-MTV-2,Pixel4,1274131517434,37.6300305475,-122.4191995673,47.48,217.43,0.00,0.00,13.94,48.06
2020-05-21-US-MTV-2,Pixel4,1274131518434,37.6301171606,-122.4190849668,47.21,218.43,1.10,0.00,13.99,46.00
2020-05-21-US-MTV-2,Pixel4,1274131519434,37.6302039545,-122.4189715749,47.02,219.43,3.03,0.00,13.72,46.00
2020-05-21-US-MTV-2,Pixel4,1274131520434,37.6302890212,-122.4188600780,46.84,220.43,3.70,0.00,13.56,46.20
2020-05-21-US-MTV-2,Pixel4,1274131521434,37.6303711482,-122.4187506234,46.72,221.43,3.60,0.00,12.93,46.83
2020-05-21-US-MTV-2,Pixel4,1274131522434,37.6304473259,-122.4186453942,46.58,222.43,3.60,0.00,12.35,48.17
2020-05-21-US-MTV-2,Pixel4,1274131523434,37.6305176471,-122.4185414165,46.47,223.43,3.60,0.00,11.66,50.74
2020-05-21-US-MTV-2,Pixel4,1274131524434,37.6305792317,-122.4184373103,46.38,224.43,3.60,0.00,11.18,54.94
2020-05-21-US-MTV-2,Pixel4,1274131525434,37.6306304044,-122.4183347844,46.28,225.43,3.60,0.00,9.88,59.34
2020-05-21-US-MTV-2,Pixel4,1274131526434,37.6306690368,-122.4182459616,46.18,226.43,2.06,0.00,7.90,61.83
2020-05-21-US-MTV-2,Pixel4,1274131527434,37.6306973994,-122.4181772790,46.11,227.43,0.00,0.00,5.57,62.30
2020-05-21-US-MTV-2,Pixel4,1274131528434,37.6307157419,-122.4181340038,46.06,228.43,0.00,0.00,3.05,61.90
2020-05-21-US-MTV-2,Pixel4,1274131529434,37.6307244939,-122.4181136598,46.04,229.43,0.00,0.00,1.22,61.80
2020-05-21-US-MTV-2,Pixel4,1274131530434,37.6307275705,-122.4181065649,46.03,230.43,4.57,0.00,0.19,61.80
2020-05-21-US-MTV-2,Pixel4,1274131531434,37.6307276322,-122.4181065424,46.03,231.43,10.60,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131532434,37.6307276144,-122.4181066901,46.02,232.43,10.60,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131533434,37.6307275961,-122.4181068034,46.02,233.43,10.60,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131534434,37.6307275833,-122.4181068812,46.01,234.43,10.60,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131535434,37.6307275733,-122.4181069495,46.01,235.43,10.60,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131536434,37.6307275650,-122.4181069767,46.00,236.43,7.13,0.00,0.00,61.80
2020-05-21-US-MTV-2,Pixel4,1274131537434,37.6307276448,-122.4181067569,46.00,237.43,6.07,0.00,0.12,61.80
2020-05-21-US-MTV-2,Pixel4,1274131538434,37.6307311475,-122.4180987924,46.01,238.43,14.07,0.00,1.82,61.47
2020-05-21-US-MTV-2,Pixel4,1274131539434,37.6307435995,-122.4180719595,46.03,239.43,18.60,0.00,3.71,59.90
2020-05-21-US-MTV-2,Pixel4,1274131540434,37.6307672089,-122.4180308671,46.08,240.43,24.04,0.00,5.16,53.13
2020-05-21-US-MTV-2,Pixel4,1274131541434,37.6308041148,-122.4179873435,46.21,241.43,31.20,0.00,6.19,41.16
2020-05-21-US-MTV-2,Pixel4,1274131542434,37.6308538949,-122.4179512821,46.33,242.43,18.95,0.00,6.76,26.72
2020-05-21-US-MTV-2,Pixel4,1274131543434,37.6309132241,-122.4179330355,46.30,243.43,3.00,0.00,7.00,9.66
2020-05-21-US-MTV-2,Pixel4,1274131544434,37.6309755036,-122.4179358047,46.28,244.43,2.90,0.00,7.00,355.36
2020-05-21-US-MTV-2,Pixel4,1274131545434,37.6310407747,-122.4179491258,46.30,245.43,3.03,0.00,7.96,350.06
2020-05-21-US-MTV-2,Pixel4,1274131546434,37.6311157507,-122.4179711726,46.33,246.43,3.50,0.00,9.14,345.66
2020-05-21-US-MTV-2,Pixel4,1274131547434,37.6311965844,-122.4180016442,46.40,247.43,3.50,0.00,9.53,342.30
2020-05-21-US-MTV-2,Pixel4,1274131548434,37.6312782223,-122.4180381455,46.50,248.43,2.73,0.00,9.67,339.77
2020-05-21-US-MTV-2,Pixel4,1274131549434,37.6313599333,-122.4180769024,46.59,249.43,1.80,0.00,9.31,339.07
2020-05-21-US-MTV-2,Pixel4,1274131550434,37.6314314484,-122.4181115977,46.69,250.43,1.80,0.00,7.68,338.60
2020-05-21-US-MTV-2,Pixel4,1274131551434,37.6314918424,-122.4181418451,46.76,251.43,1.80,0.00,6.93,338.00
2020-05-21-US-MTV-2,Pixel4,1274131552434,37.6315459541,-122.4181697001,46.82,252.43,1.70,0.00,6.05,337.50
2020-05-21-US-MTV-2,Pixel4,1274131553434,37.6315937537,-122.4181944844,46.88,253.43,2.57,0.00,5.37,337.40
2020-05-21-US-MTV-2,Pixel4,1274131554434,37.6316334052,-122.4182151228,46.95,254.43,3.90,0.00,4.25,337.30
2020-05-21-US-MTV-2,Pixel4,1274131555434,37.6316642853,-122.4182312711,46.99,255.43,3.23,0.00,3.10,337.30
2020-05-21-US-MTV-2,Pixel4,1274131556434,37.6316872708,-122.4182433566,47.02,256.43,3.03,0.00,2.45,337.20
2020-05-21-US-MTV-2,Pixel4,1274131557434,37.6317046029,-122.4182525662,47.05,257.43,3.90,0.00,1.73,337.10
2020-05-21-US-MTV-2,Pixel4,1274131558434,37.6317185147,-122.4182598998,47.07,258.43,3.90,0.00,1.65,337.20
2020-05-21-US-MTV-2,Pixel4,1274131559434,37.6317320647,-122.4182669838,47.08,259.43,3.27,0.00,1.53,337.30
2020-05-21-US-MTV-2,Pixel4,1274131560434,37.6317427959,-122.4182725369,47.10,260.43,2.07,0.00,1.06,337.40
2020-05-21-US-MTV-2,Pixel4,1274131561434,37.6317499898,-122.4182762914,47.11,261.43,1.60,0.00,0.67,337.40
2020-05-21-US-MTV-2,Pixel4,1274131562434,37.6317540466,-122.4182784225,47.11,262.43,1.63,0.00,0.29,337.40
2020-05-21-US-MTV-2,Pixel4,1274131563434,37.6317549961,-122.4182789283,47.12,263.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131564434,37.6317549833,-122.4182789111,47.12,264.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131565434,37.6317549833,-122.4182789100,47.12,265.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131566434,37.6317549833,-122.4182789083,47.12,266.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131567434,37.6317549833,-122.4182789083,47.12,267.43,1.70,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131568434,37.6317549833,-122.4182789083,47.12,268.43,1.63,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131569434,37.6317549839,-122.4182789083,47.12,269.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131570434,37.6317549833,-122.4182789083,47.12,270.43,1.80,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131571434,37.6317549833,-122.4182789089,47.12,271.43,1.70,0.00,0.00,337.40
2020-05-21-US-MTV-2,Pixel4,1274131572434,37.6317549833,-122.4182789094,47.12,272.43,1.63,0.00,0.00,337.40
